Player ID,Purchase Frequency,Total Booster Usage,Level Progression Rate,Time Since Last Purchase,Average Daily Playtime,Social Engagement Ratio,Overall Engagement Score,Scaled Social Engagement Ratio,Total Purchase Amount,Churn Prediction,Segment
190027,0,24,0.000894737,9999,13571.42857,16.85714286,12226.08616,16.85714286,0,TRUE,1
193583,0,7,0.044034951,9999,2311.8,5.2,2084.282017,5.2,0,TRUE,1
200376,0,0,0.002850272,9999,467.7916667,1,421.7139251,1,0,TRUE,1
200858,0,38,0.019151139,9999,161,2.166666667,146.4262422,2.166666667,0,TRUE,1
203012,0,32,0.0625,9999,800,3,722.13125,3,0,TRUE,1
206019,1,30,0.002468857,9999,7746.5,4.125,6975.638734,4.125,4.81,TRUE,1
206085,1,39,0.000121794,9999,8210.6,10.7,7397.930061,10.7,4.41,TRUE,1
208657,1,29,0.02041628,9999,685.7272727,2.090909091,619.52839,2.090909091,9.02,TRUE,1
208902,1,3,0.000828775,9999,1759.625,1.666666667,1585.729581,1.666666667,1.77,TRUE,1
209537,1,0,0.03847895,9999,736.3333333,22.33333333,679.2525728,22.33333333,85.45,TRUE,1
214167,1,43,0.002538404,9999,2405.157895,1.526315789,2166.611796,1.526315789,5.54,TRUE,1
214486,1,15,0.002026342,9999,214.5652174,1.130434783,194.8010132,1.130434783,99.99,TRUE,1
214654,1,20,0.0125,9999,400,7,365.80625,7,26.04,TRUE,1
214726,1,18,0.0125,9999,88.88888889,3.222222222,83.16180556,3.222222222,87.3,TRUE,1
215229,1,55,0.0125,9999,800,31,742.60625,31,5.51,TRUE,1
215412,1,27,0.006261629,9999,27948,12,25162.50313,12,18.24,TRUE,1
217645,1,10,0.011439902,9999,298,7.318181818,274.2284472,7.318181818,19.02,TRUE,1
217945,1,0,0.001119269,9999,1116.8,0.5,1006.37056,0.5,35.51,TRUE,1
218197,1,19,0.0325,9999,133.3333333,6.666666667,125.5829167,6.666666667,21.72,TRUE,1
218817,0,13,0.001170001,9999,1068.375,1,962.238085,1,0,TRUE,1
218817,0,37,0.0125,9999,36.36363636,3.363636364,35.08806818,3.363636364,0,TRUE,1
220329,0,0,0.0125,9999,57.14285714,2.357142857,53.08482143,2.357142857,0,TRUE,1
221352,0,6,0.000129944,9999,3206.5,2.958333333,2887.920898,2.958333333,0,TRUE,1
222706,0,9,0.047580645,9999,248,8.4,229.1037903,8.4,0,TRUE,1
223118,0,7,0.002298851,9999,435,2.8,393.4611494,2.8,0,TRUE,1
223528,0,1,0.003216158,9999,1295.541667,6,1170.189108,6,0,TRUE,1
223785,0,4,0.000405811,9999,6160.5,13.75,5554.075203,13.75,0,TRUE,1
224374,0,21,0.001287761,9999,18637,39,16800.60064,39,0,TRUE,1
224806,0,0,0.003554059,9999,222.75,0.625,200.914277,0.625,0,TRUE,1
225321,0,0,0.0125,9999,80,2.1,73.47625,2.1,0,TRUE,1
225445,0,47,0.04125,9999,200,3.5,182.470625,3.5,0,TRUE,1
225663,0,9,0.0125,9999,133.3333333,6,124.20625,6,0,TRUE,1
231296,1,46,0.026936027,9999,123.75,0.916666667,112.9301347,0.916666667,46.55,TRUE,1
231463,1,5,0.001665834,9999,428.7857143,1.642857143,387.9579758,1.642857143,10.67,TRUE,1
234459,1,0,0.004557433,9999,1535.952381,3.523809524,1385.726088,3.523809524,7.71,TRUE,1
235628,1,34,0.000764818,9999,1188.636364,4.454545455,1073.791292,4.454545455,19.05,TRUE,1
236474,0,44,0.0125,9999,100,18.5,102.95625,18.5,113.38,TRUE,1
236474,0,6,0.002269092,9999,1792.2,4.333333333,1616.014468,4.333333333,113.38,TRUE,1
237037,0,11,0.04281768,9999,2172,22,1970.221409,22,0,TRUE,1
237758,0,14,0.04125,9999,33.33333333,1.708333333,31.21645833,1.708333333,0,TRUE,1
238581,0,0,0.001758396,9999,258.5,1.318181818,233.5736065,1.318181818,0,TRUE,1
239989,0,59,0.001316136,9999,316.5833333,7,289.8256581,7,0,TRUE,1
265656,0,0,0.01875,9999,80,0.4,72.289375,0.4,0,TRUE,1
292281,0,12,0.00055209,9999,787.5217391,3.913043478,711.5089717,3.913043478,0,TRUE,1
292569,0,46,0.0125,9999,800,52,756.40625,52,0,TRUE,1
316247,0,29,0.028530414,9999,5573,41,5044.414265,41,6.18,TRUE,1
317489,0,5,0.0125,9999,33.33333333,1.083333333,30.76458333,1.083333333,21.27,TRUE,1
338381,0,8,0.010487353,9999,180.1111111,1.666666667,163.2719103,1.666666667,0,TRUE,1
343837,0,0,0.039437141,9999,225.0416667,7.25,207.6322186,7.25,0,TRUE,1
380601,1,52,0.000324317,9999,3854.25,6.375,3474.187662,6.375,16.01,TRUE,1
426784,0,39,0.00074129,9999,1124.166667,11.16666667,1019.567037,11.16666667,0,TRUE,1
431707,0,8,0.0125,9999,42.10526316,1,38.60098684,1,0,TRUE,1
446619,1,42,0.004662005,9999,122.5714286,4,114.0166167,4,43.67,TRUE,1
475001,0,0,0.014353163,9999,661.875,12,604.0946766,12,0,TRUE,1
475382,0,5,0.002193175,9999,1628.428571,35.71428571,1490.586811,35.71428571,45.38,TRUE,1
475382,0,52,0.001325381,9999,314.375,1.458333333,283.958996,1.458333333,45.38,TRUE,1
487078,0,6,0.000650957,9999,667.9130435,3.304347826,603.4351081,3.304347826,0,TRUE,1
492470,0,31,0.02375,9999,33.33333333,3.791666667,32.66604167,3.791666667,0,TRUE,1
510190,0,0,0.025596679,9999,8673,21,7820.412798,21,0,TRUE,1
510278,0,32,0.000185477,9999,2246.458333,3.458333333,2024.233426,3.458333333,0,TRUE,1
513069,0,52,0.000157788,9999,5761.454545,6.454545455,5189.827352,6.454545455,0,TRUE,1
531554,0,9,0.005161819,9999,610.25,1.1,549.9975809,1.1,0,TRUE,1
533781,0,10,0.000252749,9999,1648.541667,3.208333333,1485.93346,3.208333333,0,TRUE,1
540674,0,13,0.000173512,9999,5763.3,3.8,5189.630087,3.8,0,TRUE,1
551931,0,30,0.02050136,9999,2573,0,2315.710251,0,0,TRUE,1
562801,0,4,0.000389474,9999,4318.181818,0.454545455,3886.682013,0.454545455,0,TRUE,1
566911,0,2,0.008742532,9999,490.2142857,1.285714286,442.0972284,1.285714286,0,TRUE,1
591757,0,45,0.06375,9999,34.7826087,8.173913043,37.05796196,8.173913043,0,TRUE,1
595453,0,23,0.000105263,9999,15833.33333,3.666666667,14252.56672,3.666666667,0,TRUE,1
608413,0,0,0.050237133,9999,1138.6,4,1027.565119,4,0,TRUE,1
610843,0,6,0.0125,9999,33.33333333,1.375,30.96875,1.375,0,TRUE,1
630786,0,30,0.016584767,9999,1356.666667,5.333333333,1224.741626,5.333333333,0,TRUE,1
633207,1,0,0.01478879,9999,644.1578947,0.789473684,581.2021312,0.789473684,31.55,TRUE,1
640159,1,13,0.002442002,9999,819,5.4,741.781221,5.4,11.51,TRUE,1
646277,1,35,0.000632871,9999,687,0.913043478,619.8394469,0.913043478,18.77,TRUE,1
682902,1,7,0.001105263,9999,8636.363636,1.090909091,7774.391462,1.090909091,3.25,TRUE,1
686856,1,46,0.0125,9999,100,20.625,105.34375,20.625,16.36,TRUE,1
688431,1,11,0.022194415,9999,1898,5.875,1713.223597,5.875,27.83,TRUE,1
698999,1,57,0.03,9999,47.05882353,2.352941176,44.915,2.352941176,69.42,TRUE,1
718134,1,0,0.0275,9999,133.3333333,7.833333333,126.3970833,7.833333333,19.78,TRUE,1
